z,x_norm,T_gas,T_bub,T_sol,P_emul,F_emul,F_bub,C_react,X_solid,X_gas,db,db_max,delta,y_emul_H2,y_bub_H2,y_emul_H2O,y_bub_H2O,y_emul_N2,y_bub_N2,y_emul_O2,y_bub_O2,y_emul_CO2,y_bub_CO2,w_Fe2O3,w_Fe3O4,w_FeO,w_Fe,w_Al2O3,X_prod,flow_mass,dens_mass_particle,particle_porosity,delta_e,u_solid
2.5,0.5,1156.4972411532358,1156.4537525323924,1156.4992440804401,51066.96314311115,6.982985893858586,293.02601410614136,0.007515974762463132,37.42567487850475,24.883494282490833,0.7367129861340265,8.171269353104286,0.46611145147915134,0.9882994541515528,0.22866808285314286,0.0014152203581550909,0.7613185477668789,0.01026479635357564,0.009993382603904031,1.026479796547212e-05,9.99338256549157e-06,1.0264338750970663e-05,9.993393508848921e-06,0.0,0.14260093651394956,0.2978305782060275,0.5595684852800231,0.0,37.426614042033876,11.182603518170144,6427.59618300324,0.030084062506368935,0.5338885485208487,5.242974534625229e-05
2.75,0.55,1157.5660293903595,1157.5221552060286,1157.5679915592987,46536.69109485929,6.357659591807572,293.6513404081924,0.00650656875056895,37.92069175829457,25.25838637935354,0.8114076598270655,8.492910684205487,0.47813156262544443,0.9883511245995532,0.23407626011087745,0.0013456635257230673,0.755910178629328,0.010282647088549715,0.009993574100594971,1.0282646277404562e-05,9.993574118156564e-06,1.0282139896580093e-05,9.993585081487774e-06,0.0,0.14706699181482993,0.2986741427441466,0.5542588654410235,0.0,37.9216234922302,11.200417731218236,6437.835530897948,0.026366116615689873,0.5218684373745557,5.242974534625229e-05
3.0,0.6,1158.4728073397534,1158.4284778809194,1158.474763528351,42125.316970252745,5.75052042881944,294.25847957118054,0.0056884876958428095,38.33536762634489,25.574855625584075,0.8886858670755747,8.850310177111313,0.49250948188334603,0.9883805931749123,0.23882614536001479,0.0013006896082394957,0.7511599987601498,0.010298121534579303,0.00999386813261083,1.0298118606075289e-05,9.993868189840861e-06,1.0297563662818812e-05,9.993879034770591e-06,0.0,0.1509442381909039,0.29923742675516096,0.5498183350539352,0.0,38.33629313650661,11.215455804616997,6446.479194515328,0.023222768280498643,0.5074905181166539,5.242974534625229e-05
3.25,0.65,1159.2431295517279,1159.1982785179052,1159.2451121959277,37854.59517343842,5.164124622553539,294.84487537744644,0.005012849773310419,38.683474198989295,25.8424250960586,0.9689952370031001,9.249206159490923,0.5092466628248493,0.988390752736996,0.24301195474622608,0.0012763647435125743,0.7469738311583812,0.010312258617531486,0.009994225633349675,1.0312253774014236e-05,9.994225718182509e-06,1.0311648186013977e-05,9.9942363248851e-06,0.0,0.15430640884457286,0.2995981507162051,0.546095440439222,0.0,38.68439448450021,11.228170253846859,6453.787273104189,0.020561371944040372,0.49075333717515074,5.242974534625229e-05
3.5,0.7,1159.8970348542323,1159.8515967985243,1159.8990764799173,33746.278505634255,4.601109732335959,295.407890267664,0.004445608818910238,38.97566683646741,26.068526364478966,1.052852825291683,9.696510694741205,0.5283601152542643,0.988383082664791,0.24670588255291034,0.0012704541089207204,0.7432795075303616,0.010325812274308791,0.009994620664922672,1.032580563710935e-05,9.994620768300017e-06,1.032514634236179e-05,9.994631037109954e-06,0.0,0.15721402801463485,0.2998124069526168,0.5429735650327484,0.0,38.97658273652684,11.238914211201427,6459.9627419179005,0.01830949147151581,0.4716398847457358,5.242974534625229e-05
3.75,0.75,1160.45059443784,1160.4045027966429,1160.4527298357664,29822.107205798173,4.064172668801771,295.94482733119827,0.0039624029231436235,39.22037837624301,26.25909093666938,1.1408607672179554,10.200571801261153,0.5498629139458653,0.9883579760536783,0.24996430339987238,0.001281979701234972,0.7400206711034508,0.010339366246623436,0.009995035415764858,1.033935786920115e-05,9.99503553081093e-06,1.033864059398674e-05,9.99504538106021e-06,0.0,0.15971771868602216,0.29992145027079015,0.5403608310431879,0.0,39.22129060348371,11.24796952925317,6465.167605673528,0.016409204258409443,0.45013708605413477,5.242974534625229e-05
4.0,0.8,1160.91699108243,1160.8701766081904,1160.9192595326697,26103.603030793493,3.556027700615759,296.4529722993842,0.0035453918291840697,39.42443288163552,26.418960233056687,1.2337252617246668,10.771493080251025,0.5737426372550453,0.9883148998597969,0.2528321310121716,0.0013109892657721459,0.7371524208331619,0.010353404865925661,0.009995457230594392,1.0353394740551583e-05,9.995457352050791e-06,1.0352613764706072e-05,9.995466720051787e-06,0.0,0.16186069458819666,0.2999561015904213,0.5381832038213821,0.0,39.425342046269456,11.255566262240496,6469.534096166845,0.014813144030071354,0.42625736274495474,5.242974534625229e-05
4.25,0.85,1161.307292799486,1161.2596823261129,1161.3097406010127,22611.643773200696,3.079338873425137,296.92966112657484,0.003181249576776175,39.59347859260031,26.552177672734327,1.3322796358112567,11.421521170871427,0.5999368006819918,0.9882524484640965,0.2553460076000542,0.001358460282431737,0.7346381238061516,0.010368358649016833,0.009995876797546483,1.0368346708475616e-05,9.995876921377063e-06,1.0364257746515348e-05,9.995919326367755e-06,0.0,0.1636806819705646,0.29993966683257006,0.5363796511968655,0.0,39.594385220066414,11.261896545219404,6473.172649804774,0.013481675148135962,0.40006319931800804,5.242974534625229e-05
4.5,0.9,1161.6310189432559,1161.58253457999,1161.6337025011328,19365.796393798013,2.6366224677665944,297.3723775322334,0.00285985382487358,39.73229961070375,26.662201051369404,1.4375123567817627,12.165512746671865,0.6283056460685821,0.9881683034730079,0.25753673225212087,0.001426299926051337,0.7324469880844694,0.010384634612783276,0.009996287024803357,1.0384620727810018e-05,9.996287147913082e-06,1.0377367429629844e-05,9.996351458556545e-06,0.0,0.16521142386150237,0.2998899034950728,0.5348986726434249,0.0,39.73320415463738,11.267124685776142,6476.1777081735245,0.01238083332914499,0.3716943539314179,5.242974534625229e-05
4.75,0.95,1161.8965576405792,1161.847116488934,1161.8995473836487,16383.405931091344,2.230118180508105,297.7788818194919,0.0025734092766925413,39.845042327794346,26.75205822356887,1.5506010052454726,13.021495038933491,0.6586044795448562,0.98805914617316,0.2594311718368627,0.0015174218045980725,0.7305521523783446,0.010402637163145947,0.009996682342106858,1.0402621135803347e-05,9.996682462138433e-06,1.039223796018806e-05,9.99676022355848e-06,0.0,0.16648385441695615,0.29982036071019486,0.5336957848728491,0.0,39.8459451795987,11.271394561704724,6478.631970114929,0.011480813020958453,0.34139552045514376,5.242974534625229e-05
5.0,1.0,1162.1114686041763,1162.0609834416957,1162.114854035554,13678.476898876535,1.8616333716625135,298.1473666283375,0.0023158493451032975,39.935378225790394,26.82445969365964,1.6729534207522951,14.011338575855081,0.690460090974542,0.987920494198161,0.2610537882987391,0.0016358916450988003,0.7289291592176547,0.0104227822124221,0.009997058281998233,1.0422763765246846e-05,9.99705839718247e-06,1.040918055303225e-05,9.997143210814865e-06,0.0,0.1675269838992944,0.29974130048519965,0.532731715615506,0.0,39.93627972176421,11.27483497107213,6480.609466865302,0.01075487202582123,0.3095399090254581,5.242974534625229e-05
